id	hydrophobicity_PRAM900101.Tr1221	hydrophobicity_PRAM900101.Tr1331	hydrophobicity_PRAM900101.Tr2332	hydrophobicity_ARGP820101.Tr1221	hydrophobicity_ARGP820101.Tr1331	hydrophobicity_ARGP820101.Tr2332	hydrophobicity_ZIMJ680101.Tr1221	hydrophobicity_ZIMJ680101.Tr1331	hydrophobicity_ZIMJ680101.Tr2332	hydrophobicity_PONP930101.Tr1221	hydrophobicity_PONP930101.Tr1331	hydrophobicity_PONP930101.Tr2332	hydrophobicity_CASG920101.Tr1221	hydrophobicity_CASG920101.Tr1331	hydrophobicity_CASG920101.Tr2332	hydrophobicity_ENGD860101.Tr1221	hydrophobicity_ENGD860101.Tr1331	hydrophobicity_ENGD860101.Tr2332	hydrophobicity_FASG890101.Tr1221	hydrophobicity_FASG890101.Tr1331	hydrophobicity_FASG890101.Tr2332	normwaalsvolume.Tr1221	normwaalsvolume.Tr1331	normwaalsvolume.Tr2332	polarity.Tr1221	polarity.Tr1331	polarity.Tr2332	polarizability.Tr1221	polarizability.Tr1331	polarizability.Tr2332	charge.Tr1221	charge.Tr1331	charge.Tr2332	secondarystruct.Tr1221	secondarystruct.Tr1331	secondarystruct.Tr2332	solventaccess.Tr1221	solventaccess.Tr1331	solventaccess.Tr2332
1	0.0	0.0	0.0	0.5	0.0	0.0	1.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1	0.4285714285714285	0.0	0.2857142857142857	0.1428571428571428	0.1428571428571428	0.1428571428571428	0.1428571428571428	0.2857142857142857	0.0	0.2857142857142857	0.1428571428571428	0.1428571428571428	0.1428571428571428	0.0	0.0	0.4285714285714285	0.0	0.2857142857142857	0.2857142857142857	0.1428571428571428	0.0	0.5714285714285714	0.1428571428571428	0.0	0.2857142857142857	0.0	0.4285714285714285	0.5714285714285714	0.1428571428571428	0.0	0.1428571428571428	0.0	0.2857142857142857	0.0	0.5714285714285714	0.0	0.2857142857142857	0.1428571428571428	0.1428571428571428
1	0.25	0.0	0.0	0.75	0.0	0.0	0.25	0.0	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.25	0.0	0.0	0.0	0.5	0.0	0.25	0.0	0.25	0.0	0.0	0.25	0.25	0.0	0.25	0.25	0.0	0.5	0.0	0.25	0.0	0.25	0.25	0.0
1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
1	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.5	0.0	0.0
1	0.0	0.0	0.5	0.5	0.0	0.5	0.5	0.0	0.5	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.5	0.5	0.0	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0
1	0.4285714285714285	0.0	0.2857142857142857	0.1428571428571428	0.1428571428571428	0.1428571428571428	0.2857142857142857	0.2857142857142857	0.0	0.4285714285714285	0.1428571428571428	0.1428571428571428	0.2857142857142857	0.0	0.0	0.4285714285714285	0.0	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.0	0.4285714285714285	0.2857142857142857	0.0	0.2857142857142857	0.0	0.4285714285714285	0.4285714285714285	0.2857142857142857	0.0	0.2857142857142857	0.0	0.1428571428571428	0.0	0.4285714285714285	0.0	0.4285714285714285	0.1428571428571428	0.0
